Date,equity,cash,rebalanced,qqq_value,qqq_weight,qqq_signal,tqqq_value,tqqq_weight,tqqq_signal,drawdown_pct
2006-03-15,11388381,13,False,5494208,0.4824,buy,5894160,0.5176,buy,-8.6
2006-03-16,11191005,13,False,5448114,0.4868,buy,5742877,0.5132,buy,-10.18
2006-03-17,11247934,13,False,5462479,0.4856,buy,5785442,0.5144,buy,-9.72
2006-03-20,11300099,13,False,5475657,0.4846,buy,5824428,0.5154,buy,-9.31
2006-03-21,11054173,13,False,5417673,0.4901,buy,5636486,0.5099,buy,-11.28
2006-03-22,11105673,13,False,5430850,0.489,buy,5674809,0.511,buy,-10.87
2006-03-23,11037451,13,False,5415034,0.4906,buy,5622403,0.5094,buy,-11.41
2006-03-24,11148533,13,False,5442713,0.4882,buy,5705807,0.5118,buy,-10.52
2006-03-27,11151144,13,False,5444030,0.4882,buy,5707101,0.5118,buy,-10.5
2006-03-28,11055442,13,False,5421627,0.4904,buy,5633802,0.5096,buy,-11.27
2006-03-29,11475871,13,False,5524418,0.4814,buy,5951439,0.5186,buy,-7.9
2006-03-30,11545397,13,False,5541549,0.48,buy,6003835,0.52,buy,-7.34
2006-03-31,11475200,13,False,5525737,0.4815,buy,5949450,0.5185,buy,-7.9
2006-04-03,11499955,13,False,5532324,0.4811,buy,5967617,0.5189,buy,-7.7
2006-04-04,11625250,13,False,5562638,0.4785,buy,6062598,0.5215,buy,-6.7
2006-04-05,11847147,13,False,5615349,0.474,buy,6231784,0.526,buy,-4.92
2006-04-06,11912357,13,False,5631163,0.4727,buy,6281180,0.5273,buy,-4.39
2006-04-07,11674247,13,False,5577133,0.4777,buy,6097101,0.5223,buy,-6.3
2006-04-10,11637214,13,False,5569224,0.4786,buy,6067977,0.5214,buy,-6.6
2006-04-11,11442789,13,False,5524418,0.4828,buy,5918358,0.5172,buy,-8.16
2006-04-12,11445255,13,False,5525737,0.4828,buy,5919505,0.5172,buy,-8.14
2006-04-13,11536568,13,False,5548140,0.4809,buy,5988415,0.5191,buy,-7.41
2006-04-17,11287691,13,False,5490152,0.4864,buy,5797525,0.5136,buy,-9.41
2006-04-18,11724083,13,False,5595582,0.4773,buy,6128488,0.5227,buy,-5.9
2006-04-19,11828200,13,False,5620621,0.4752,buy,6207565,0.5248,buy,-5.07
2006-04-20,11739689,13,False,5600852,0.4771,buy,6138824,0.5229,buy,-5.78
2006-04-21,11453945,13,False,5534964,0.4832,buy,5918968,0.5168,buy,-8.07
2006-04-24,11428663,13,False,5529690,0.4838,buy,5898959,0.5162,buy,-8.27
2006-04-25,11375763,13,False,5517829,0.4851,buy,5857920,0.5149,buy,-8.7
2006-04-26,11367194,13,False,5516512,0.4853,buy,5850668,0.5147,buy,-8.77
2006-04-27,11584577,13,False,5569224,0.4807,buy,6015339,0.5193,buy,-7.02
2006-04-28,11352315,13,False,5515190,0.4858,buy,5837112,0.5142,buy,-8.89
2006-05-01,11123571,13,False,5461158,0.491,buy,5662400,0.509,buy,-10.72
2006-05-02,11180120,13,False,5475657,0.4898,buy,5704449,0.5102,buy,-10.27
2006-05-03,11144427,13,False,5467752,0.4906,buy,5676662,0.5094,buy,-10.56
2006-05-04,11325729,13,False,5512560,0.4867,buy,5813156,0.5133,buy,-9.1
2006-05-05,11503658,13,False,5556047,0.483,buy,5947597,0.517,buy,-7.67
2006-05-08,11522657,13,False,5561321,0.4826,buy,5961322,0.5174,buy,-7.52
2006-05-09,11430532,13,False,5540232,0.4847,buy,5890286,0.5153,buy,-8.26
2006-05-10,11223070,13,False,5491473,0.4893,buy,5731583,0.5107,buy,-9.92
2006-05-11,10713656,13,False,5368911,0.5011,buy,5344731,0.4989,buy,-14.01
2006-05-12,10421824,13,False,5296430,0.5082,buy,5125380,0.4918,buy,-16.35
2006-05-15,10403631,13,False,5292478,0.5087,buy,5111139,0.4913,buy,-16.5
2006-05-16,10246786,13,False,5252939,0.5126,buy,4993833,0.4874,buy,-17.76
2006-05-17,9969980,13,False,5181779,0.5197,buy,4788187,0.4803,buy,-19.98
2006-05-18,9833161,13,False,5146194,0.5234,buy,4686953,0.4766,buy,-21.08
2006-05-19,9978206,13,False,5185732,0.5197,buy,4792460,0.4803,buy,-19.92
2006-05-22,9786697,13,False,5135654,0.5248,buy,4651030,0.4752,buy,-21.45
2006-05-23,9598038,13,False,5085573,0.5299,buy,4512452,0.4701,buy,-22.97
2006-05-24,9721086,13,False,5119839,0.5267,buy,4601234,0.4733,buy,-21.98
2006-05-25,9967018,13,False,5187048,0.5204,buy,4779956,0.4796,buy,-20.01
2006-05-26,10028938,13,False,5204183,0.5189,buy,4824742,0.4811,buy,-19.51
2006-05-30,9602767,13,False,5092165,0.5303,buy,4510589,0.4697,buy,-22.93
2006-05-31,9687082,13,False,5115884,0.5281,buy,4571184,0.4719,buy,-22.25
2006-06-01,10130823,13,False,5237126,0.5169,buy,4893684,0.483,buy,-18.69
2006-06-02,10078038,13,False,5223948,0.5183,buy,4854076,0.4816,buy,-19.11
2006-06-05,9646118,13,False,5110613,0.5298,buy,4535492,0.4702,buy,-22.58
2006-06-06,9629167,13,False,5106661,0.5303,buy,4522493,0.4697,buy,-22.72
2006-06-07,9486949,13,False,5068444,0.5343,buy,4418491,0.4657,buy,-23.86
2006-06-08,9455934,13,False,5060534,0.5352,buy,4395387,0.4648,buy,-24.11
2006-06-09,9334755,13,False,5027589,0.5386,sell,4307153,0.4614,sell,-25.08
2006-06-12,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-06-13,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-06-14,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-06-15,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-06-16,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-06-19,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-06-20,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-06-21,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-06-22,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-06-23,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-06-26,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-06-27,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-06-28,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-06-29,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-06-30,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-07-03,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-07-05,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-07-06,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-07-07,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-07-10,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-07-11,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-07-12,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-07-13,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-07-14,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-07-17,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-07-18,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-07-19,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-07-20,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-07-21,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-07-24,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-07-25,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-07-26,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-07-27,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-07-28,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-07-31,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-08-01,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-08-02,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-08-03,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-08-04,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-08-07,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-08-08,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-08-09,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-08-10,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-08-11,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-08-14,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-08-15,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-08-16,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-08-17,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-08-18,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-08-21,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-08-22,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-08-23,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-08-24,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-08-25,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-08-28,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-08-29,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-08-30,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-08-31,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-09-01,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-09-05,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-09-06,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-09-07,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-09-08,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-09-11,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-09-12,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-09-13,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-09-14,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-09-15,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-09-18,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-09-19,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-09-20,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-09-21,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-09-22,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-09-25,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-09-26,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-09-27,9330204,9330204,False,0,0.0,sell,0,0.0,sell,-25.12
2006-09-28,9330204,9330204,False,0,0.0,buy,0,0.0,buy,-25.12
2006-09-29,9186193,32,False,4622688,0.5032,buy,4563473,0.4968,buy,-26.27
2006-10-02,8953795,32,False,4564691,0.5098,buy,4389072,0.4902,buy,-28.14
2006-10-03,9026358,32,False,4584022,0.5078,buy,4442304,0.4921,buy,-27.55
2006-10-04,9463683,32,False,4696605,0.4963,buy,4767047,0.5037,buy,-24.04
2006-10-05,9552919,32,False,4719347,0.494,buy,4833540,0.506,buy,-23.33
2006-10-06,9508449,32,False,4709113,0.4953,buy,4799304,0.5047,buy,-23.69
2006-10-09,9570286,32,False,4725036,0.4937,buy,4845219,0.5063,buy,-23.19
2006-10-10,9599920,32,False,4732994,0.493,buy,4866895,0.507,buy,-22.95
2006-10-11,9559951,32,False,4723897,0.4941,buy,4836022,0.5059,buy,-23.27
2006-10-12,9862729,32,False,4798954,0.4866,buy,5063744,0.5134,buy,-20.84
2006-10-13,9968759,32,False,4825110,0.484,buy,5143617,0.516,buy,-19.99
2006-10-16,9984876,32,False,4829657,0.4837,buy,5155187,0.5163,buy,-19.86
2006-10-17,9757305,32,False,4776210,0.4895,buy,4981063,0.5105,buy,-21.69
2006-10-18,9660520,32,False,4753464,0.4921,buy,4907025,0.5079,buy,-22.47
2006-10-19,9704279,32,False,4764836,0.491,buy,4939411,0.509,buy,-22.11
2006-10-20,9748168,32,False,4776210,0.49,buy,4971926,0.51,buy,-21.76
2006-10-23,9946904,32,False,4825110,0.4851,buy,5121763,0.5149,buy,-20.17
2006-10-24,9805935,32,False,4792127,0.4887,buy,5013775,0.5113,buy,-21.3
2006-10-25,9939547,32,False,4825110,0.4854,buy,5114405,0.5146,buy,-20.23
2006-10-26,10121952,32,False,4869456,0.4811,buy,5252465,0.5189,buy,-18.76
2006-10-27,9825092,32,False,4800091,0.4886,buy,5024970,0.5114,buy,-21.14
2006-10-30,9949316,32,False,4830795,0.4855,buy,5118489,0.5145,buy,-20.15
2006-10-31,9993874,32,False,4842166,0.4845,buy,5151677,0.5155,buy,-19.79
2006-11-01,9714436,32,False,4776210,0.4917,buy,4938194,0.5083,buy,-22.03
2006-11-02,9730226,32,False,4780756,0.4913,buy,4949438,0.5087,buy,-21.91
2006-11-03,9676017,32,False,4768249,0.4928,buy,4907737,0.5072,buy,-22.34
2006-11-06,9956740,32,False,4837616,0.4859,buy,5119093,0.5141,buy,-20.09
2006-11-07,10091459,32,False,4870598,0.4826,buy,5220830,0.5174,buy,-19.01
2006-11-08,10184311,32,False,4893337,0.4805,buy,5290942,0.5195,buy,-18.26
2006-11-09,10084755,32,False,4870598,0.483,buy,5214125,0.517,buy,-19.06
2006-11-10,10177507,32,False,4893337,0.4808,buy,5284139,0.5192,buy,-18.32
2006-11-13,10386600,32,False,4943376,0.4759,buy,5443192,0.5241,buy,-16.64
2006-11-14,10608565,32,False,4995686,0.4709,buy,5612847,0.5291,buy,-14.86
2006-11-15,10694798,32,False,5016158,0.469,buy,5678608,0.531,buy,-14.16
2006-11-16,10786495,32,False,5037763,0.467,buy,5748701,0.533,buy,-13.43
2006-11-17,10783183,32,False,5037763,0.4672,buy,5745388,0.5328,buy,-13.45
2006-11-20,10825112,32,False,5047998,0.4663,buy,5777082,0.5337,buy,-13.12
2006-11-21,10852029,32,False,5054821,0.4658,buy,5797176,0.5342,buy,-12.9
2006-11-22,10990066,32,False,5086660,0.4628,buy,5903374,0.5372,buy,-11.79
2006-11-24,10945907,32,False,5077568,0.4639,buy,5868307,0.5361,buy,-12.15
2006-11-27,10429419,32,False,4962709,0.4758,buy,5466679,0.5242,buy,-16.29
2006-11-28,10489887,32,False,4977490,0.4745,buy,5512365,0.5255,buy,-15.81
2006-11-29,10634166,32,False,5011607,0.4713,buy,5622528,0.5287,buy,-14.65
2006-11-30,10616020,32,False,5008195,0.4718,buy,5607794,0.5282,buy,-14.8
2006-12-01,10424424,32,False,4964982,0.4763,buy,5459410,0.5237,buy,-16.33
2006-12-04,10714583,32,False,5033214,0.4698,buy,5681337,0.5302,buy,-14.01
2006-12-05,10791124,32,False,5051410,0.4681,buy,5739682,0.5319,buy,-13.39
2006-12-06,10707591,32,False,5033214,0.4701,buy,5674346,0.5299,buy,-14.06
2006-12-07,10425253,32,False,4969530,0.4767,buy,5455692,0.5233,buy,-16.33
2006-12-08,10519763,32,False,4992276,0.4746,buy,5527456,0.5254,buy,-15.57
2006-12-11,10595214,32,False,5010470,0.4729,buy,5584713,0.5271,buy,-14.96
2006-12-12,10463554,32,False,4980903,0.476,buy,5482619,0.524,buy,-16.02
2006-12-13,10499540,32,False,4990000,0.4753,buy,5509507,0.5247,buy,-15.73
2006-12-14,10736654,32,False,5045723,0.47,buy,5690900,0.53,buy,-13.83
2006-12-15,10790279,32,False,5058704,0.4688,buy,5731544,0.5312,buy,-13.4
2006-12-18,10566591,32,False,5008606,0.474,buy,5557953,0.526,buy,-15.19
2006-12-19,10494370,32,False,4992663,0.4757,buy,5501675,0.5243,buy,-15.77
2006-12-20,10412767,32,False,4974448,0.4777,buy,5438287,0.5223,buy,-16.43
2006-12-21,10258576,32,False,4939152,0.4815,buy,5319393,0.5185,buy,-17.67
2006-12-22,10038735,32,False,4887917,0.4869,buy,5150787,0.5131,buy,-19.43
2006-12-26,10121055,32,False,4908411,0.485,buy,5212612,0.515,buy,-18.77
2006-12-27,10222901,32,False,4933460,0.4826,buy,5289410,0.5174,buy,-17.95
2006-12-28,10119028,32,False,4909548,0.4852,buy,5209448,0.5148,buy,-18.79
2006-12-29,10135095,32,False,4914105,0.4849,buy,5220958,0.5151,buy,-18.66
2007-01-03,10170210,32,False,4923212,0.4841,buy,5246966,0.5159,buy,-18.37
2007-01-04,10559043,32,False,5016574,0.4751,buy,5542438,0.5249,buy,-15.25
2007-01-05,10452679,32,False,4992663,0.4776,buy,5459984,0.5224,buy,-16.11
2007-01-08,10464167,32,False,4996083,0.4774,buy,5468053,0.5226,buy,-16.02
2007-01-09,10568285,32,False,5021128,0.4751,buy,5547125,0.5249,buy,-15.18
2007-01-10,10820524,32,False,5080336,0.4695,buy,5740157,0.5305,buy,-13.15
2007-01-11,11047125,32,False,5132713,0.4646,buy,5914380,0.5354,buy,-11.34
2007-01-12,11160411,32,False,5158898,0.4622,buy,6001482,0.5377,buy,-10.43
2007-01-16,11141608,32,False,5155482,0.4627,buy,5986094,0.5373,buy,-10.58
2007-01-17,10949278,32,False,5113354,0.467,buy,5835892,0.533,buy,-12.12
2007-01-18,10527850,32,False,5018855,0.4767,buy,5508964,0.5233,buy,-15.5
2007-01-19,10568653,32,False,5029101,0.4759,buy,5539520,0.5241,buy,-15.18
2007-01-22,10330194,32,False,4974448,0.4815,buy,5355715,0.5185,buy,-17.09
2007-01-23,10274131,32,False,4961925,0.483,buy,5312174,0.517,buy,-17.54
2007-01-24,10616333,32,False,5043900,0.4751,buy,5572401,0.5249,buy,-14.79
2007-01-25,10333117,32,False,4979002,0.4818,buy,5354083,0.5181,buy,-17.07
2007-01-26,10253035,32,False,4960785,0.4838,buy,5292218,0.5162,buy,-17.71
2007-01-29,10269108,32,False,4965338,0.4835,buy,5303739,0.5165,buy,-17.58
2007-01-30,10275619,32,False,4967616,0.4834,buy,5307971,0.5166,buy,-17.53
2007-01-31,10483247,32,False,5017714,0.4786,buy,5465502,0.5214,buy,-15.86
2007-02-01,10446077,32,False,5009745,0.4796,buy,5436300,0.5204,buy,-16.16
2007-02-02,10520442,32,False,5027961,0.4779,buy,5492449,0.5221,buy,-15.56
2007-02-05,10497781,32,False,5023407,0.4785,buy,5474342,0.5215,buy,-15.75
2007-02-06,10465445,32,False,5016574,0.4793,buy,5448839,0.5207,buy,-16.0
2007-02-07,10656250,32,False,5062121,0.475,buy,5594097,0.525,buy,-14.47
2007-02-08,10648088,32,False,5060980,0.4753,buy,5587076,0.5247,buy,-14.54
2007-02-09,10365031,32,False,4996083,0.482,buy,5368917,0.518,buy,-16.81
2007-02-12,10280172,32,False,4976728,0.4841,buy,5303412,0.5159,buy,-17.49
2007-02-13,10348756,32,False,4993801,0.4826,buy,5354924,0.5174,buy,-16.94
2007-02-14,10700965,32,False,5078059,0.4745,buy,5622874,0.5255,buy,-14.11
2007-02-15,10825638,32,False,5107661,0.4718,buy,5717946,0.5282,buy,-13.11
2007-02-16,10747903,32,False,5090583,0.4736,buy,5657288,0.5264,buy,-13.74
2007-02-20,10912413,32,False,5129296,0.47,buy,5783085,0.53,buy,-12.42
2007-02-21,10978913,32,False,5145235,0.4686,buy,5833647,0.5314,buy,-11.88
2007-02-22,11090800,32,False,5171424,0.4663,buy,5919344,0.5337,buy,-10.99
2007-02-23,11006590,32,False,5153203,0.4682,buy,5853355,0.5318,buy,-11.66
2007-02-26,10892800,32,False,5128156,0.4708,buy,5764612,0.5292,buy,-12.57
2007-02-27,9968487,32,False,4917517,0.4933,buy,5050938,0.5067,buy,-19.99
2007-02-28,10030631,32,False,4933460,0.4918,buy,5097139,0.5082,buy,-19.49
2007-03-01,9934313,32,False,4910686,0.4943,buy,5023595,0.5057,buy,-20.27
2007-03-02,9630281,32,False,4836681,0.5022,buy,4793569,0.4978,buy,-22.71
2007-03-05,9478214,32,False,4799108,0.5063,buy,4679075,0.4937,buy,-23.93
2007-03-06,9788324,32,False,4878805,0.4984,buy,4909487,0.5016,buy,-21.44
2007-03-07,9707710,32,False,4859453,0.5006,buy,4848225,0.4994,buy,-22.09
2007-03-08,9836738,32,False,4892470,0.4974,buy,4944237,0.5026,buy,-21.05
2007-03-09,9815522,32,False,4887917,0.498,buy,4927574,0.502,buy,-21.22
2007-03-12,9940960,32,False,4919795,0.4949,buy,5021133,0.5051,buy,-20.21
2007-03-13,9549570,32,False,4824153,0.5052,buy,4725385,0.4948,buy,-23.36
2007-03-14,9824874,32,False,4894747,0.4982,buy,4930095,0.5018,buy,-21.15
2007-03-15,9776238,32,False,4883363,0.4995,buy,4892844,0.5005,buy,-21.54
2007-03-16,9758348,32,False,4879604,0.5,buy,4878713,0.5,buy,-21.68
2007-03-19,9956009,32,False,4929732,0.4952,buy,5026245,0.5048,buy,-20.09
2007-03-20,10096446,32,False,4965050,0.4918,buy,5131365,0.5082,buy,-18.97
2007-03-21,10485898,32,False,5060751,0.4826,buy,5425115,0.5174,buy,-15.84
2007-03-22,10405902,32,False,5042521,0.4846,buy,5363349,0.5154,buy,-16.48
2007-03-23,10335960,32,False,5026572,0.4863,buy,5309356,0.5137,buy,-17.04
2007-03-26,10418359,32,False,5047077,0.4844,buy,5371250,0.5156,buy,-16.38
2007-03-27,10267196,32,False,5011762,0.4881,buy,5255402,0.5119,buy,-17.6
2007-03-28,10042142,32,False,4958212,0.4937,buy,5083898,0.5063,buy,-19.4
2007-03-29,10062426,32,False,4963911,0.4933,buy,5098484,0.5067,buy,-19.24
2007-03-30,10040870,32,False,4959354,0.4939,buy,5081485,0.5061,buy,-19.41
2007-04-02,10065783,32,False,4966189,0.4934,buy,5099562,0.5066,buy,-19.21
2007-04-03,10327827,32,False,5031127,0.4871,buy,5296668,0.5129,buy,-17.11
2007-04-04,10410043,32,False,5051636,0.4853,buy,5358375,0.5147,buy,-16.45
2007-04-05,10511776,32,False,5076701,0.483,buy,5435044,0.517,buy,-15.63
2007-04-09,10455852,32,False,5064169,0.4843,buy,5391651,0.5157,buy,-16.08
2007-04-10,10562629,32,False,5090371,0.4819,buy,5472226,0.5181,buy,-15.22
2007-04-11,10333236,32,False,5036823,0.4874,buy,5296381,0.5126,buy,-17.07
2007-04-12,10495845,32,False,5076701,0.4837,buy,5419113,0.5163,buy,-15.76
2007-04-13,10535806,32,False,5086955,0.4828,buy,5448819,0.5172,buy,-15.44
2007-04-16,10729465,32,False,5133665,0.4785,buy,5595769,0.5215,buy,-13.89
2007-04-17,10774887,32,False,5145059,0.4775,buy,5629796,0.5225,buy,-13.52
2007-04-18,10698442,32,False,5127968,0.4793,buy,5570443,0.5207,buy,-14.13
2007-04-19,10763166,32,False,5143919,0.4779,buy,5619215,0.5221,buy,-13.62
2007-04-20,10881736,32,False,5172401,0.4753,buy,5709303,0.5247,buy,-12.66
2007-04-23,10912821,32,False,5180376,0.4747,buy,5732414,0.5253,buy,-12.41
2007-04-24,11022705,32,False,5206580,0.4724,buy,5816094,0.5276,buy,-11.53
2007-04-25,11321734,32,False,5276076,0.466,buy,6045626,0.534,buy,-9.13
2007-04-26,11439591,32,False,5303420,0.4636,buy,6136139,0.5364,buy,-8.19
2007-04-27,11446231,32,False,5305699,0.4635,buy,6140500,0.5365,buy,-8.13
2007-04-30,11131882,32,False,5236200,0.4704,buy,5895650,0.5296,buy,-10.66
2007-05-01,11108525,32,False,5231642,0.471,buy,5876851,0.529,buy,-10.84
2007-05-02,11354086,32,False,5288611,0.4658,buy,6065443,0.5342,buy,-8.87
2007-05-03,11436583,32,False,5307977,0.4641,buy,6128574,0.5359,buy,-8.21
2007-05-04,11453384,32,False,5312536,0.4638,buy,6140817,0.5362,buy,-8.08
2007-05-07,11449844,32,False,5312536,0.464,buy,6137276,0.536,buy,-8.1
2007-05-08,11497171,32,False,5323927,0.4631,buy,6173213,0.5369,buy,-7.72
2007-05-09,11544630,32,False,5335320,0.4621,buy,6209278,0.5378,buy,-7.34
2007-05-10,11213556,32,False,5262407,0.4693,buy,5951117,0.5307,buy,-10.0
2007-05-11,11505369,32,False,5329623,0.4632,buy,6175715,0.5368,buy,-7.66
2007-05-14,11338616,32,False,5293166,0.4668,buy,6045418,0.5332,buy,-9.0
2007-05-15,11153580,32,False,5252153,0.4709,buy,5901396,0.5291,buy,-10.48
2007-05-16,11374255,32,False,5303420,0.4663,buy,6070803,0.5337,buy,-8.71
2007-05-17,11259616,32,False,5278355,0.4688,buy,5981229,0.5312,buy,-9.63
2007-05-18,11446626,32,False,5321649,0.4649,buy,6124945,0.5351,buy,-8.13
2007-05-21,11595290,32,False,5355829,0.4619,buy,6239429,0.5381,buy,-6.94
2007-05-22,11612167,32,False,5360385,0.4616,buy,6251751,0.5384,buy,-6.8
2007-05-23,11495788,32,False,5335320,0.4641,buy,6160436,0.5359,buy,-7.74
2007-05-24,11151486,32,False,5258988,0.4716,buy,5892466,0.5284,buy,-10.5
2007-05-25,11292175,32,False,5292027,0.4686,buy,6000117,0.5314,buy,-9.37
2007-05-29,11469242,32,False,5333042,0.465,buy,6136169,0.535,buy,-7.95
2007-05-30,11658427,32,False,5376336,0.4612,buy,6282060,0.5388,buy,-6.43
2007-05-31,11767726,32,False,5401400,0.459,buy,6366294,0.541,buy,-5.55
2007-06-01,11779549,32,False,5404817,0.4588,buy,6374700,0.5412,buy,-5.46
2007-06-04,11848257,32,False,5420768,0.4575,buy,6427457,0.5425,buy,-4.91
2007-06-05,11844538,32,False,5420768,0.4577,buy,6423739,0.5423,buy,-4.94
2007-06-06,11576178,32,False,5362666,0.4633,buy,6213480,0.5367,buy,-7.09
2007-06-07,11200314,32,False,5279494,0.4714,buy,5920788,0.5286,buy,-10.11
2007-06-08,11480331,32,False,5344437,0.4655,buy,6135862,0.5345,buy,-7.86
2007-06-11,11431201,32,False,5334180,0.4666,buy,6096989,0.5334,buy,-8.25
2007-06-12,11286399,32,False,5302281,0.4698,buy,5984087,0.5302,buy,-9.42
2007-06-13,11537773,32,False,5360385,0.4646,buy,6177356,0.5354,buy,-7.4
2007-06-14,11691631,32,False,5395705,0.4615,buy,6295895,0.5385,buy,-6.16
2007-06-15,11912226,32,False,5445528,0.4571,buy,6466667,0.5429,buy,-4.39
2007-06-18,11913705,32,False,5446670,0.4572,buy,6467003,0.5428,buy,-4.38
2007-06-19,11904750,32,False,5445528,0.4574,buy,6459191,0.5426,buy,-4.45
2007-06-20,11667146,32,False,5394221,0.4623,buy,6272893,0.5377,buy,-6.36
